;4003034;CEBOLLA SECA AMARILLA;Primera;Grande;kg;1220;1%;
;4003035;CEBOLLA SECA AMARILLA;Primera;Mediana;kg;1089;1%;
;4003004;CEBOLLA SECA MORADA;;;kg;1983;1%;
;4003005;CEBOLLA TRENZA AMARILLA;;;kg;1220;1%;
;4003030;CEBOLLINO;;;rollo 0,7 a 1 kg;1907;1%;
;4003006;CEBOLLINO;;;rollo 200 a 300 g;382;1%;
;4002047;CHAYOTE COCORO;;;kg;534;1%;
;4002048;CHAYOTE SAZÓN BLANCO;;;und;339;1%;
;4002045;CHAYOTE TIERNO CRIOLLO;;;und;356;1%;
;4002068;CHAYOTE TIERNO QUELITE;;;und;131;1%;
;4003007;CHILE DULCE ;Especial;;und;610;1%;
;4004001;CHILE DULCE ;Primera;Grande;und;488;1%;
;4004002;CHILE DULCE ;Primera ;Mediano;und;359;1%;
;4002049;CHILE JALAPEÑO;;;kg;2288;1%;
;4002050;CHILE PANAMEÑO;;;kg;3051;1%;
;4001072;CIRUELA;;;kg;3814;13%;
;4001113;CIRUELA;;;und;545;13%;
;4001011;COCO;;;und;763;1%;
;4004004;COLIFLOR;;;und;915;13%;
;4003026;CUBACES ;Secos;;kg;2340;1%;
;4003027;CUBACES ;Tiernos;;kg;4882;1%;
;4004005;CULANTRO CASTILLA;;rollo 75 a 100 g;rollo;153;1%;
;4004006;CULANTRO COYOTE;;rollo 30 a 50 g;rollo;77;1%;
;4005003;CULANTRO CASTILLA;;;rollo 700 g;1220;1%;
;4002070;ELOTE;Dulce;;bandeja 800 g;1907;1%;
;4002075;ELOTE;Dulce;;und;382;1%;
;4002015;ELOTE;Tierno;;und;183;1%;
;4002052;ENELDO;;;rollo 100 g;458;13%;
;4002053;ESCALOPINES;Mini;;kg;3051;13%;
;4002054;ESPARRAGOS;;;rollo 450 g;5339;13%;
;4004007;ESPINACA;;;rollo 200-300 g;382;13%;
;4002055;ESTRAGÓN ;;;rollito 50 g;534;13%;
;4001134;FRESA ;;Grande;kg;3051;13%;
;4001106;FRESA ;;;canasta 400 g;1526;13%;
;4003021;FRIJOL BLANCO;;;kg;2136;1%;
;4003014;FRIJOL NACIDO;;;kg;6865;1%;
;4003023;FRIJOL NACIDO;;;paquete;1373;1%;
;4003008;FRIJOL TIERNO;;;kg;2288;1%;
;4001013;GRANADILLA;;;und;275;13%;
;4001014;GUANABANA ;;;kg;2746;13%;
;4001064;GUAYABA ;Taiwanesa;;kg;1831;13%;
;4001174;GUAYABA ;Taiwanesa;(130 - 250 g);und;353;13%;
;4001175;GUAYABA ;Taiwanesa; (251 - 360 g);und;572;13%;
;4001176;GUAYABA ;Taiwanesa;(Más de 360 g);und;678;13%;
;4001097;GUINEO ;Negro;;und;90;1%;
;4002056;HIERBABUENA;;;rollito 50 g;382;1%;
;4001077;HIGOS;;;kg;1695;13%;
;4002057;HINOJO ;;;500 g;1831;13%;
;4004023;HONGOS ;Crimini;300 g;caja;2441;13%;
;4003025;HONGOS ;Portobelo;300 g;caja;3051;13%;
;4003024;HONGOS ;Blanco;;  ;1983;13%;
;4002016;JENGIBRE;;;kg;1526;1%;
;4001086;KIWI ;;;kg;3814;13%;
;4004029;LECHUGA ;En Hoja;;kg;2259;13%;
;4002017;LECHUGA ;Americana;;und;382;13%;
;4003015;LECHUGA ;Escarola;;und;382;13%;
;4003016;LECHUGA ;Lolorosa;;und;382;13%;
;4003017;LECHUGA ;Radicccio;;und;610;13%;
;4003018;LECHUGA ;Romana;;und;382;13%;
;4001015;LIMÓN;Ácido mesino;;und;229;1%;
;4001016;LIMÓN;Dulce;;und;229;13%;
;4001017;LIMÓN;Mandarina;;und;229;1%;
;4001112;MANDARINA ;Clementina;;kg;3051;13%;
;4001080;MANDARINA ;Clementina;;und;509;13%;
;4001018;MANDARINA ;Dulce;;und;305;13%;
;4001140;MANGA;Cavallini;Grande;kg;436;1%;
;4001141;MANGA;Cavallini;Grande;und;255;1%;
;4001148;MANGA;Keitt;Grande;kg;349;1%;
;4001149;MANGA;Keitt;Grande;und;203;1%;
;4001142;MANGA;Tommy;Grande;kg;436;1%;
;4001143;MANGA;Tommy;Grande;und;254;1%;
;4001021;MANGA;;Grande;kg;407;1%;
;4001062;MANGA;;Grande;und;238;1%;
;4001146;MANGA;Irwin;Pequeña;kg;349;1%;
;4001147;MANGA;Irwin;Pequeña;und;112;1%;
;4001144;MANGA;Mora;Pequeña;kg;610;1%;
;4001145;MANGA;Mora;Pequeña;und;195;1%;
;4001057;MANGA;200 a 350 g;Pequeña;kg;479;1%;
;4001129;MANGA;200 a 350 g;Pequeña;und;153;1%;
;4001022;MANZANA ;Gala ; Caja 100 und;und;336;1%;
;4001023;MANZANA ;Gala ;Caja 113 und;und;297;1%;
;4001024;MANZANA ;Gala ; Caja 150 und;und;214;1%;
;4001028;MANZANA ;Gala ; Caja 20 kg;kg;1678;1%;
;4001026;MANZANA ;Gala ; Caja 80 und;und;440;1%;
;4001027;MANZANA ;Gala ; Caja 88 und;und;382;1%;
;4001025;MANZANA ;Gala ; Caja 198 und;und;170;1%;
;4001137;MANZANA ;Golden ; Caja 80 und;und;515;1%;
;4001093;MANZANA ;Golden ; Caja 20 kg;kg;2060;1%;
;4001037;MANZANA ;Roja ; Caja 88 und;und;433;1%;
;4001035;MANZANA ;Roja ; Caja 163 und;und;234;1%;
;4001094;MANZANA ;Roja ; Caja 20 kg;kg;1906;1%;
;4001034;MANZANA ;Roja ;Caja 150 und;und;254;1%;
;4001036;MANZANA ;Roja ; Caja 80 und;und;478;1%;
;4001119;MANZANA ;Roja ; Caja 100 und;und;382;1%;
;4001099;MANZANA ;Verde;;kg;1907;1%;
;4001088;MANZANA ;Verde; Caja 80 und;und;429;1%;
;4001039;MARACUYÁ;;;kg;1831;13%;
;4001040;MELOCOTÓN;;;kg;3814;13%;
;4001116;MELOCOTÓN;;;und;545;13%;
;4001100;MELÓN ;Cantaloupe;;kg;915;1%;
;4001041;MORA;;;kg;2441;13%;
;4004024;MOSTAZA CHINA ;;; rollo 500- 700 g;763;13%;
;4001082;NARANJA ;Importada;;kg;2288;13%;
;4001117;NARANJA ;Importada;;und;763;13%;
;4001042;NARANJA;Dulce;;und;183;13%;
;4001055;NARANJILLA;;;kg;2288;1%;
;4001101;NECTARINA;;;kg;3814;13%;
;4001083;NECTARINA;;;und;545;13%;
;4002030;ÑAMPÍ;;;kg;1526;1%;
;4002063;ORÉGANO;;rollo 5 rollitos;rollo 100 a 200 g;763;1%;
;4002069;PALMITO;;;kg;3204;13%;
;4002065;PAPA AMARILLA;;;kg;576;1%;
;4004022;PAPA BLANCA;Primera;;kg;576;1%;
;4004008;PAPA ;Especial;;kg;661;1%;
;4004087;PAPA ;Roja ;;kg;475;1%;
;4002064;PAPA ;Semilla;;kg;339;1%;
;4001095;PAPAYA;Hibrida;;kg;610;1%;
;4001091;PAPAYA;Verde;;kg;396;1%;
;4001045;PEJIBAYE;;;kg;2975;1%;
;4002020;PEPINO;;;kg;382;1%;
;4001102;PERA;;;kg;2060;13%;
;4001046;PERA;;80-88  und;und;490;13%;
;4004019;PEREJIL;;;rollo 100 g;763;1%;
;4001047;PIÑA ;;Grande;und;1831;1%;
;4001048;PIÑA ;;Mediana;und;1526;1%;
;4002021;PLÁTANO ;Maduro;;und;305;1%;
;4002022;PLÁTANO ;Verde;;und;305;1%;
;4002023;PUERRO;;;und;763;13%;
;4004026;RABANITO;;350 g;rollo;382;1%;
;4004027;RABANO/NABO;;500 g;rollo;458;1%;
;4002024;REMOLACHA;;;und;382;1%;
;4004010;REPOLLO ;Morado;;kg;915;13%;
;4004011;REPOLLO ;Verde;;kg;458;1%;
;4003019;ROMERO;;rollo de 5 rollitos;rollo de 250 g;1907;13%;
;4001107;SANDÍA;;Grande (más de 4,0 kg) ;kg;763;1%;
;4001108;SANDÍA;;Mediana (2,6 a 4,0 kg);kg;534;1%;
;4002060;TACACO ;;;kg;1526;1%;
;4002090;TACACO ;;;und;57;1%;
;4001051;TAMARINDO;;;kg;3051;1%;
;4002066;TIQUISQUE;Lila;;kg;3051;1%;
;4001092;TOMATE;Cherry;;kg;2136;1%;
;4001096;TOMATE;Primera;Grande;kg;1610;1%;
;4001103;TOMATE;Segunda;Mediano;kg;1526;1%;
;4001104;TOMATE;Tercera;Pequeño;kg;1441;1%;
;4001177;TOMATE;Acorazado;Grande;kg;1610;1%;
;4001180;TOMATE;Acorazado;Mediano;kg;1526;1%;
;4003020;TOMILLO;;rollo de 5 rollitos;rollo 150 a 200 g;763;1%;
;4001105;UVA ;Globo/roja;;kg;3721;13%;
;4001089;UVA ;Verde;;kg;5209;13%;
;4002026;VAINICA;;;kg;1068;1%;
;4002061;VEGETALES ;Mixtos;;500 g;1526;13%;
;4002027;YUCA ;Parafinada;;kg;763;1%;
;4002062;ZANAHORIA;Mini;;500 g;1526;1%;
;4004015;ZANAHORIA;Primera;;kg;610;1%;
;4002028;ZAPALLO;;;und;339;13%;
;4002059;ZUCCHINI;Baby;;500 g;1678;13%;
;4002029;ZUCCHINI;;;und;382;13%;
